id;id_pays;pays;annee;valeur;type_valeur;confiance_min;confiance_max;confiance_median;qualite_donnees;fichier_source
671;54;Estonia;2023;7400.0;estimated_living_with_hiv;6600.0;8200.0;7400.0;good;art_coverage_by_country_clean.csv
670;54;Estonia;2023;4300.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
675;55;Eswatini;2023;86.0;estimated_art_coverage_percent;80.0;94.0;86.0;good;art_coverage_by_country_clean.csv
674;55;Eswatini;2023;210000.0;estimated_living_with_hiv;190000.0;220000.0;210000.0;good;art_coverage_by_country_clean.csv
673;55;Eswatini;2023;177000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
678;56;Ethiopia;2023;65.0;estimated_art_coverage_percent;50.0;85.0;65.0;good;art_coverage_by_country_clean.csv
677;56;Ethiopia;2023;690000.0;estimated_living_with_hiv;530000.0;900000.0;690000.0;good;art_coverage_by_country_clean.csv
676;56;Ethiopia;2023;450000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
681;57;Fiji;2023;;estimated_art_coverage_percent;;;;good;art_coverage_by_country_clean.csv
680;57;Fiji;2023;;estimated_living_with_hiv;;;;good;art_coverage_by_country_clean.csv
679;57;Fiji;2023;;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
684;58;Finland;2023;76.0;estimated_art_coverage_percent;60.0;95.0;76.0;good;art_coverage_by_country_clean.csv
683;58;Finland;2023;4000.0;estimated_living_with_hiv;3100.0;4900.0;4000.0;good;art_coverage_by_country_clean.csv
682;58;Finland;2023;3000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
687;59;France;2023;83.0;estimated_art_coverage_percent;69.0;95.0;83.0;good;art_coverage_by_country_clean.csv
686;59;France;2023;180000.0;estimated_living_with_hiv;150000.0;210000.0;180000.0;good;art_coverage_by_country_clean.csv
685;59;France;2023;148000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
690;60;Gabon;2023;67.0;estimated_art_coverage_percent;54.0;85.0;67.0;good;art_coverage_by_country_clean.csv
689;60;Gabon;2023;53000.0;estimated_living_with_hiv;43000.0;67000.0;53000.0;good;art_coverage_by_country_clean.csv
688;60;Gabon;2023;35600.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
693;61;Gambia;2023;29.0;estimated_art_coverage_percent;24.0;38.0;29.0;good;art_coverage_by_country_clean.csv
692;61;Gambia;2023;26000.0;estimated_living_with_hiv;21000.0;33000.0;26000.0;good;art_coverage_by_country_clean.csv
691;61;Gambia;2023;7500.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
696;62;Georgia;2023;49.0;estimated_art_coverage_percent;42.0;57.0;49.0;good;art_coverage_by_country_clean.csv
695;62;Georgia;2023;9400.0;estimated_living_with_hiv;8100.0;11000.0;9400.0;good;art_coverage_by_country_clean.csv
694;62;Georgia;2023;4600.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
699;63;Germany;2023;80.0;estimated_art_coverage_percent;65.0;93.0;80.0;good;art_coverage_by_country_clean.csv
698;63;Germany;2023;87000.0;estimated_living_with_hiv;71000.0;100000.0;87000.0;good;art_coverage_by_country_clean.csv
697;63;Germany;2023;69900.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
702;64;Ghana;2023;34.0;estimated_art_coverage_percent;28.0;39.0;34.0;good;art_coverage_by_country_clean.csv
701;64;Ghana;2023;330000.0;estimated_living_with_hiv;280000.0;390000.0;330000.0;good;art_coverage_by_country_clean.csv
700;64;Ghana;2023;113000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
705;65;Greece;2023;;estimated_art_coverage_percent;;;;good;art_coverage_by_country_clean.csv
704;65;Greece;2023;;estimated_living_with_hiv;;;;good;art_coverage_by_country_clean.csv
703;65;Greece;2023;;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
708;66;Guatemala;2023;43.0;estimated_art_coverage_percent;40.0;47.0;43.0;good;art_coverage_by_country_clean.csv
707;66;Guatemala;2023;47000.0;estimated_living_with_hiv;43000.0;51000.0;47000.0;good;art_coverage_by_country_clean.csv
706;66;Guatemala;2023;20200.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
711;67;Guinea;2023;40.0;estimated_art_coverage_percent;34.0;48.0;40.0;good;art_coverage_by_country_clean.csv
710;67;Guinea;2023;120000.0;estimated_living_with_hiv;100000.0;140000.0;120000.0;good;art_coverage_by_country_clean.csv
709;67;Guinea;2023;48600.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
714;68;Guinea-Bissau;2023;33.0;estimated_art_coverage_percent;29.0;37.0;33.0;good;art_coverage_by_country_clean.csv
713;68;Guinea-Bissau;2023;44000.0;estimated_living_with_hiv;39000.0;49000.0;44000.0;good;art_coverage_by_country_clean.csv
712;68;Guinea-Bissau;2023;14600.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
717;69;Guyana;2023;68.0;estimated_art_coverage_percent;60.0;78.0;68.0;good;art_coverage_by_country_clean.csv
716;69;Guyana;2023;8200.0;estimated_living_with_hiv;7200.0;9400.0;8200.0;good;art_coverage_by_country_clean.csv
715;69;Guyana;2023;5600.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
720;70;Haiti;2023;58.0;estimated_art_coverage_percent;52.0;65.0;58.0;good;art_coverage_by_country_clean.csv
719;70;Haiti;2023;160000.0;estimated_living_with_hiv;140000.0;180000.0;160000.0;good;art_coverage_by_country_clean.csv
718;70;Haiti;2023;91500.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
723;71;Honduras;2023;50.0;estimated_art_coverage_percent;40.0;61.0;50.0;good;art_coverage_by_country_clean.csv
722;71;Honduras;2023;23000.0;estimated_living_with_hiv;18000.0;28000.0;23000.0;good;art_coverage_by_country_clean.csv
721;71;Honduras;2023;11700.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
726;72;Hungary;2023;56.0;estimated_art_coverage_percent;48.0;63.0;56.0;good;art_coverage_by_country_clean.csv
725;72;Hungary;2023;3700.0;estimated_living_with_hiv;3200.0;4200.0;3700.0;good;art_coverage_by_country_clean.csv
724;72;Hungary;2023;2000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
729;73;Iceland;2023;79.0;estimated_art_coverage_percent;71.0;87.0;79.0;good;art_coverage_by_country_clean.csv
728;73;Iceland;2023;500.0;estimated_living_with_hiv;500.0;500.0;500.0;good;art_coverage_by_country_clean.csv
727;73;Iceland;2023;250.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
732;74;India;2023;;estimated_art_coverage_percent;;;;good;art_coverage_by_country_clean.csv
731;74;India;2023;;estimated_living_with_hiv;;;;good;art_coverage_by_country_clean.csv
