id;id_pays;pays;region;id_type_statistique;type_statistique;annee;valeur;type_valeur;valeur_texte;confiance_min;confiance_max;confiance_median;qualite_donnees;fichier_source;date_creation
394;132;Rwanda;Africa;1;Prevention of Mother-to-Child Transmission;2023;8600.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
909;133;Saudi Arabia;Eastern Mediterranean;2;ART Coverage;2023;;estimated_art_coverage_percent;Nodata                                                  ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
908;133;Saudi Arabia;Eastern Mediterranean;2;ART Coverage;2023;;estimated_living_with_hiv;Nodata                                     ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
907;133;Saudi Arabia;Eastern Mediterranean;2;ART Coverage;2023;6300.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3289;133;Saudi Arabia;Eastern Mediterranean;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3288;133;Saudi Arabia;Eastern Mediterranean;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3287;133;Saudi Arabia;Eastern Mediterranean;6;ART Pediatric Coverage;2023;120.0;reported_children_receiving_art;;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2853;133;Saudi Arabia;Eastern Mediterranean;5;HIV Cases Adults 15-49;2000;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2683;133;Saudi Arabia;Eastern Mediterranean;5;HIV Cases Adults 15-49;2005;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2513;133;Saudi Arabia;Eastern Mediterranean;5;HIV Cases Adults 15-49;2010;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2343;133;Saudi Arabia;Eastern Mediterranean;5;HIV Cases Adults 15-49;2018;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2173;133;Saudi Arabia;Eastern Mediterranean;4;HIV-related Deaths;2000;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
2003;133;Saudi Arabia;Eastern Mediterranean;4;HIV-related Deaths;2010;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1833;133;Saudi Arabia;Eastern Mediterranean;4;HIV-related Deaths;2018;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1663;133;Saudi Arabia;Eastern Mediterranean;3;People Living with HIV;2000;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1493;133;Saudi Arabia;Eastern Mediterranean;3;People Living with HIV;2005;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1323;133;Saudi Arabia;Eastern Mediterranean;3;People Living with HIV;2010;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1153;133;Saudi Arabia;Eastern Mediterranean;3;People Living with HIV;2018;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
398;133;Saudi Arabia;Eastern Mediterranean;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
399;133;Saudi Arabia;Eastern Mediterranean;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
397;133;Saudi Arabia;Eastern Mediterranean;1;Prevention of Mother-to-Child Transmission;2023;40.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
912;134;Senegal;Africa;2;ART Coverage;2023;63.0;estimated_art_coverage_percent;;55.0;71.0;63.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
911;134;Senegal;Africa;2;ART Coverage;2023;42000.0;estimated_living_with_hiv;;37000.0;47000.0;42000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
910;134;Senegal;Africa;2;ART Coverage;2023;26600.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3292;134;Senegal;Africa;6;ART Pediatric Coverage;2023;31.0;estimated_children_art_coverage_percent;;26.0;35.0;31.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3291;134;Senegal;Africa;6;ART Pediatric Coverage;2023;4500.0;estimated_children_needing_art;;3700.0;5100.0;4500.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3290;134;Senegal;Africa;6;ART Pediatric Coverage;2023;1400.0;reported_children_receiving_art;;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2854;134;Senegal;Africa;5;HIV Cases Adults 15-49;2000;0.6;count;;0.5;0.7;0.6;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2684;134;Senegal;Africa;5;HIV Cases Adults 15-49;2005;0.7;count;;0.6;0.7;0.7;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2514;134;Senegal;Africa;5;HIV Cases Adults 15-49;2010;0.6;count;;0.5;0.6;0.6;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2344;134;Senegal;Africa;5;HIV Cases Adults 15-49;2018;0.4;count;;0.4;0.5;0.4;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2174;134;Senegal;Africa;4;HIV-related Deaths;2000;1700.0;count;;1300.0;2300.0;1700.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
2004;134;Senegal;Africa;4;HIV-related Deaths;2010;1300.0;count;;1000.0;1800.0;1300.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1834;134;Senegal;Africa;4;HIV-related Deaths;2018;1300.0;count;;1000.0;1600.0;1300.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1664;134;Senegal;Africa;3;People Living with HIV;2000;33000.0;count;;29000.0;39000.0;33000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1494;134;Senegal;Africa;3;People Living with HIV;2005;42000.0;count;;38000.0;48000.0;42000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1324;134;Senegal;Africa;3;People Living with HIV;2010;44000.0;count;;39000.0;50000.0;44000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1154;134;Senegal;Africa;3;People Living with HIV;2018;42000.0;count;;37000.0;47000.0;42000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
401;134;Senegal;Africa;1;Prevention of Mother-to-Child Transmission;2023;2200.0;needing_antiretrovirals;;1800.0;2500.0;2200.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
402;134;Senegal;Africa;1;Prevention of Mother-to-Child Transmission;2023;65.0;percentage_received;;56.0;75.0;65.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
400;134;Senegal;Africa;1;Prevention of Mother-to-Child Transmission;2023;1400.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
915;135;Serbia;Europe;2;ART Coverage;2023;65.0;estimated_art_coverage_percent;;47.0;83.0;65.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
914;135;Serbia;Europe;2;ART Coverage;2023;3000.0;estimated_living_with_hiv;;2200.0;3800.0;3000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
913;135;Serbia;Europe;2;ART Coverage;2023;2000.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3295;135;Serbia;Europe;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3294;135;Serbia;Europe;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3293;135;Serbia;Europe;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2855;135;Serbia;Europe;5;HIV Cases Adults 15-49;2000;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2685;135;Serbia;Europe;5;HIV Cases Adults 15-49;2005;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2515;135;Serbia;Europe;5;HIV Cases Adults 15-49;2010;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2345;135;Serbia;Europe;5;HIV Cases Adults 15-49;2018;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2175;135;Serbia;Europe;4;HIV-related Deaths;2000;200.0;count;;100.0;200.0;200.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
2005;135;Serbia;Europe;4;HIV-related Deaths;2010;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1835;135;Serbia;Europe;4;HIV-related Deaths;2018;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1665;135;Serbia;Europe;3;People Living with HIV;2000;1000.0;count;;660.0;1400.0;1000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1495;135;Serbia;Europe;3;People Living with HIV;2005;1100.0;count;;750.0;1500.0;1100.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1325;135;Serbia;Europe;3;People Living with HIV;2010;1800.0;count;;1300.0;2200.0;1800.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1155;135;Serbia;Europe;3;People Living with HIV;2018;3000.0;count;;2200.0;3800.0;3000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
404;135;Serbia;Europe;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
405;135;Serbia;Europe;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
403;135;Serbia;Europe;1;Prevention of Mother-to-Child Transmission;2023;;received_antiretrovirals;No data                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
918;136;Sierra Leone;Africa;2;ART Coverage;2023;41.0;estimated_art_coverage_percent;;33.0;50.0;41.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
917;136;Sierra Leone;Africa;2;ART Coverage;2023;70000.0;estimated_living_with_hiv;;56000.0;86000.0;70000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
916;136;Sierra Leone;Africa;2;ART Coverage;2023;28400.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3298;136;Sierra Leone;Africa;6;ART Pediatric Coverage;2023;17.0;estimated_children_art_coverage_percent;;13.0;22.0;17.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3297;136;Sierra Leone;Africa;6;ART Pediatric Coverage;2023;6600.0;estimated_children_needing_art;;5100.0;8500.0;6600.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3296;136;Sierra Leone;Africa;6;ART Pediatric Coverage;2023;1100.0;reported_children_receiving_art;;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2856;136;Sierra Leone;Africa;5;HIV Cases Adults 15-49;2000;1.5;count;;1.2;1.9;1.5;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2686;136;Sierra Leone;Africa;5;HIV Cases Adults 15-49;2005;1.5;count;;1.3;1.9;1.5;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2516;136;Sierra Leone;Africa;5;HIV Cases Adults 15-49;2010;1.5;count;;1.2;1.9;1.5;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2346;136;Sierra Leone;Africa;5;HIV Cases Adults 15-49;2018;1.5;count;;1.2;1.9;1.5;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2176;136;Sierra Leone;Africa;4;HIV-related Deaths;2000;2400.0;count;;1600.0;3300.0;2400.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
2006;136;Sierra Leone;Africa;4;HIV-related Deaths;2010;2900.0;count;;2400.0;3600.0;2900.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1836;136;Sierra Leone;Africa;4;HIV-related Deaths;2018;2100.0;count;;1600.0;2800.0;2100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1666;136;Sierra Leone;Africa;3;People Living with HIV;2000;40000.0;count;;31000.0;50000.0;40000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1496;136;Sierra Leone;Africa;3;People Living with HIV;2005;51000.0;count;;42000.0;61000.0;51000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1326;136;Sierra Leone;Africa;3;People Living with HIV;2010;58000.0;count;;48000.0;70000.0;58000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1156;136;Sierra Leone;Africa;3;People Living with HIV;2018;70000.0;count;;56000.0;86000.0;70000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
407;136;Sierra Leone;Africa;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
408;136;Sierra Leone;Africa;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
406;136;Sierra Leone;Africa;1;Prevention of Mother-to-Child Transmission;2023;4400.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
921;137;Singapore;Western Pacific;2;ART Coverage;2023;78.0;estimated_art_coverage_percent;;71.0;86.0;78.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
920;137;Singapore;Western Pacific;2;ART Coverage;2023;7900.0;estimated_living_with_hiv;;7200.0;8700.0;7900.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
919;137;Singapore;Western Pacific;2;ART Coverage;2023;6200.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3301;137;Singapore;Western Pacific;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3300;137;Singapore;Western Pacific;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3299;137;Singapore;Western Pacific;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2857;137;Singapore;Western Pacific;5;HIV Cases Adults 15-49;2000;0.1;count;;0.1;0.2;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2687;137;Singapore;Western Pacific;5;HIV Cases Adults 15-49;2005;0.2;count;;0.1;0.2;0.2;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2517;137;Singapore;Western Pacific;5;HIV Cases Adults 15-49;2010;0.3;count;;0.2;0.3;0.3;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2347;137;Singapore;Western Pacific;5;HIV Cases Adults 15-49;2018;0.2;count;;0.2;0.3;0.2;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2177;137;Singapore;Western Pacific;4;HIV-related Deaths;2000;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
2007;137;Singapore;Western Pacific;4;HIV-related Deaths;2010;100.0;count;;100.0;200.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1837;137;Singapore;Western Pacific;4;HIV-related Deaths;2018;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1667;137;Singapore;Western Pacific;3;People Living with HIV;2000;2900.0;count;;2600.0;3300.0;2900.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1497;137;Singapore;Western Pacific;3;People Living with HIV;2005;4100.0;count;;3500.0;4700.0;4100.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1327;137;Singapore;Western Pacific;3;People Living with HIV;2010;6500.0;count;;5700.0;7300.0;6500.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1157;137;Singapore;Western Pacific;3;People Living with HIV;2018;7900.0;count;;7200.0;8700.0;7900.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
410;137;Singapore;Western Pacific;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
411;137;Singapore;Western Pacific;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
409;137;Singapore;Western Pacific;1;Prevention of Mother-to-Child Transmission;2023;20.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
924;138;Slovakia;Europe;2;ART Coverage;2023;54.0;estimated_art_coverage_percent;;40.0;85.0;54.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
923;138;Slovakia;Europe;2;ART Coverage;2023;1200.0;estimated_living_with_hiv;;910.0;1900.0;1200.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
922;138;Slovakia;Europe;2;ART Coverage;2023;650.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3304;138;Slovakia;Europe;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3303;138;Slovakia;Europe;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3302;138;Slovakia;Europe;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2858;138;Slovakia;Europe;5;HIV Cases Adults 15-49;2000;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2688;138;Slovakia;Europe;5;HIV Cases Adults 15-49;2005;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2518;138;Slovakia;Europe;5;HIV Cases Adults 15-49;2010;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2348;138;Slovakia;Europe;5;HIV Cases Adults 15-49;2018;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2178;138;Slovakia;Europe;4;HIV-related Deaths;2000;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
2008;138;Slovakia;Europe;4;HIV-related Deaths;2010;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1838;138;Slovakia;Europe;4;HIV-related Deaths;2018;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1668;138;Slovakia;Europe;3;People Living with HIV;2000;200.0;count;;100.0;200.0;200.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1498;138;Slovakia;Europe;3;People Living with HIV;2005;500.0;count;;200.0;500.0;500.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1328;138;Slovakia;Europe;3;People Living with HIV;2010;500.0;count;;500.0;730.0;500.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1158;138;Slovakia;Europe;3;People Living with HIV;2018;1200.0;count;;910.0;1900.0;1200.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
413;138;Slovakia;Europe;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
414;138;Slovakia;Europe;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
412;138;Slovakia;Europe;1;Prevention of Mother-to-Child Transmission;2023;;received_antiretrovirals;No data                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
927;139;Slovenia;Europe;2;ART Coverage;2023;;estimated_art_coverage_percent;Nodata                                                  ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
926;139;Slovenia;Europe;2;ART Coverage;2023;;estimated_living_with_hiv;Nodata                                     ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
925;139;Slovenia;Europe;2;ART Coverage;2023;;reported_receiving_art;Nodata                                  ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3307;139;Slovenia;Europe;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;                                          ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3306;139;Slovenia;Europe;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3305;139;Slovenia;Europe;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2859;139;Slovenia;Europe;5;HIV Cases Adults 15-49;2000;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2689;139;Slovenia;Europe;5;HIV Cases Adults 15-49;2005;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2519;139;Slovenia;Europe;5;HIV Cases Adults 15-49;2010;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2349;139;Slovenia;Europe;5;HIV Cases Adults 15-49;2018;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2179;139;Slovenia;Europe;4;HIV-related Deaths;2000;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
2009;139;Slovenia;Europe;4;HIV-related Deaths;2010;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1839;139;Slovenia;Europe;4;HIV-related Deaths;2018;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1669;139;Slovenia;Europe;3;People Living with HIV;2000;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1499;139;Slovenia;Europe;3;People Living with HIV;2005;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1329;139;Slovenia;Europe;3;People Living with HIV;2010;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1159;139;Slovenia;Europe;3;People Living with HIV;2018;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
416;139;Slovenia;Europe;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
417;139;Slovenia;Europe;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
415;139;Slovenia;Europe;1;Prevention of Mother-to-Child Transmission;2023;;received_antiretrovirals;No data                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
930;140;Somalia;Eastern Mediterranean;2;ART Coverage;2023;30.0;estimated_art_coverage_percent;;23.0;41.0;30.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
929;140;Somalia;Eastern Mediterranean;2;ART Coverage;2023;11000.0;estimated_living_with_hiv;;8400.0;15000.0;11000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
928;140;Somalia;Eastern Mediterranean;2;ART Coverage;2023;3300.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3310;140;Somalia;Eastern Mediterranean;6;ART Pediatric Coverage;2023;14.0;estimated_children_art_coverage_percent;;12.0;19.0;14.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3309;140;Somalia;Eastern Mediterranean;6;ART Pediatric Coverage;2023;1300.0;estimated_children_needing_art;;1100.0;1800.0;1300.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3308;140;Somalia;Eastern Mediterranean;6;ART Pediatric Coverage;2023;190.0;reported_children_receiving_art;;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2860;140;Somalia;Eastern Mediterranean;5;HIV Cases Adults 15-49;2000;0.4;count;;0.3;0.4;0.4;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2690;140;Somalia;Eastern Mediterranean;5;HIV Cases Adults 15-49;2005;0.4;count;;0.3;0.4;0.4;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2520;140;Somalia;Eastern Mediterranean;5;HIV Cases Adults 15-49;2010;0.3;count;;0.2;0.3;0.3;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2350;140;Somalia;Eastern Mediterranean;5;HIV Cases Adults 15-49;2018;0.1;count;;0.1;0.2;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2180;140;Somalia;Eastern Mediterranean;4;HIV-related Deaths;2000;810.0;count;;560.0;1100.0;810.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
